,Network,Five Star,Profit Or Non-Profit,Chain Owned,Late Shift,Number Of Dialysis Stations,Offers In-Center Hemodialysis,Offers Peritoneal Dialysis,Offers Home Hemodialysis Training,Percentage Of Medicare Patients With Hgb < 10 g/dL,Percentage Of Medicare Patients With Hgb > 12 g/dL,Percent Of Adult HD Patients With Kt/V >= 1.2,Percentage Of Adult Patients With Hypercalcemia (Serum Calcium Greater Than 10.2 mg/dL),Percentage Of Adult Patients With Serum Phosphorus Less Than 3.5 mg/dL,Percentage Of Adult Patients With Serum Phosphorus Between 3.5 - 4.5 mg/dL,Percentage Of Adult Patients With Serum Phosphorus Between 4.6 - 5.5 mg/dL,Percentage Of Adult Patients With Serum Phosphorus Between 5.6 - 7.0 mg/dL,Percentage Of Adult Patients With Serum Phosphorus Greater Than 7.0 mg/dL,Mortality Rate (Facility),Readmission Rate (Facility),Hospitalization Rate (Facility),Standard Infection Ratio,Transfusion Rate (Facility),Fistula Rate (Facility),Percentage Of Adult Patients With Long Term Catheter In Use,Standardized First Kidney Transplant Waitlist Ratio,Percentage Of Prevalent Patients Waitlisted,State_AL,State_AR,State_AS,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_GU,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MP,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_PR,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VI,State_VT,State_WA,State_WI,State_WV,State_WY,Chain Organization_ATLANTIS HEALTHCARE GROUP,Chain Organization_CENTERS FOR DIALYSIS CARE,Chain Organization_CENTRACARE DIALYSIS,Chain Organization_CENTRAL FLORIDA KIDNEY CENTERS,Chain Organization_DAVITA,"Chain Organization_DIALYSIS ASSOCIATES, LLC","Chain Organization_DIALYSIS CLINIC, INC.",Chain Organization_DIALYSPA,Chain Organization_DIVERSIFIED SPECIALTY INSTITUTES (DSI),Chain Organization_DREILING MEDICAL MANAGEMENT,Chain Organization_FRESENIUS MEDICAL CARE,Chain Organization_FUTURE CARE,Chain Organization_GAMBRO HEALTHCARE,Chain Organization_GREENFIELD HEALTH SYSTEMS,Chain Organization_GUNDERSEN LUTHERAN,"Chain Organization_HEMODIALYSIS, INC.",Chain Organization_INDEPENDENT,Chain Organization_INDEPENDENT DIALYSIS FOUNDATION (IDF),Chain Organization_INNOVATIVE DIALYSIS SYSTEMS,Chain Organization_INTERMOUNTAIN HEALTHCARE,Chain Organization_KAISER PERMANENTE,"Chain Organization_KIDNEY CENTER, INC.",Chain Organization_LIBERTY DIALYSIS HAWAII,Chain Organization_MAYO CLINIC DIALYSIS,Chain Organization_NATIONAL RENAL CARE,Chain Organization_NATIONAL RENAL INSTITUTES,Chain Organization_NORTH CENTRAL PENNSYLVANIA DIALYSIS CLI,Chain Organization_NORTHWEST KIDNEY CENTERS,Chain Organization_NRAA,Chain Organization_OLYMPIC PENINSULA KIDNEY CENTERS,Chain Organization_Other,Chain Organization_PHYSICIANS CHOICE DIALYSIS,Chain Organization_PHYSICIANS DIALYSIS,Chain Organization_PUGET SOUND KIDNEY CENTERS,Chain Organization_PURE LIFE RENAL,"Chain Organization_RED ROCKS DIALYSIS, LLC",Chain Organization_RELIANT RENAL CARE,Chain Organization_RENAL ADVANTAGE,Chain Organization_RENAL CARE GROUP INC.,Chain Organization_RENAL CARE PARTNERS,Chain Organization_RENAL RESEARCH INSTITUTE,Chain Organization_RENAL VENTURES MANAGEMENT,Chain Organization_SANFORD HEALTH,Chain Organization_SANKAR NEPHROLOGY GROUP,Chain Organization_SATELLITE DIALYSIS,Chain Organization_SATELLITE HEALTHCARE,Chain Organization_SCOTT & WHITE MEMORIAL HOSPITAL,Chain Organization_STATE OWNED,Chain Organization_TARRANT DIALYSIS CENTERS,Chain Organization_UNIVERSITY OF MICHIGAN,Chain Organization_UNIVERSITY OF UTAH DIALYSIS PROGRAM,Chain Organization_UPMC HEALTH SYSTEM,"Chain Organization_US RENAL CARE, INC.",Chain Organization_VETERANS ADMINISTRATION,Chain Organization_WAKE FOREST UNIVERSITY,Mortality Rate Standardized,Readmission Rate Standardized,Hospitalization Rate Standardized,Standard Infection Ratio Standardized,Transfusion Rate Standardized,Fistula Rate Standardized
2289,18,4,1,1,1,36,1,0,1,13.0,0.0,100.0,1.0,7.0,28.0,41.0,16.0,9.0,37.7,26.8,253.2,0.7,70.8,70.3,3.0,1.86,25.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7179329795464735,0.0013653406511227118,1.385263014073928,-0.07918476761580646,3.2437759928512406,0.704480354433229
2290,18,5,1,1,1,27,1,1,0,7.0,0.0,98.0,0.0,10.0,29.0,32.0,22.0,7.0,19.6,19.6,140.7,0.8,18.3,73.9,5.0,1.02,26.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4471108738184894,-0.9811025153700936,-0.958738523232808,0.08619578112004661,-0.16616136309845156,1.0508646692377963
2291,6,5,1,1,0,20,1,1,1,14.0,0.0,97.0,0.0,11.0,25.0,26.0,22.0,15.0,16.7,23.1,160.6,0.0,11.5,57.1,9.0,1.23,33.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9542173475620473,-0.503513974248669,-0.5441106957447719,-1.2368486087667767,-0.6078294396786023,-0.5655954665168483
2292,13,3,1,1,0,17,1,1,0,24.0,0.0,98.0,0.0,6.0,16.0,32.0,22.0,25.0,29.4,28.5,241.8,0.86,14.4,64.7,9.0,0.29,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2665592788321527,0.23333691776724316,1.1477375249601793,0.18542411036155826,-0.4194709952547145,0.16566030918168137
2293,11,5,0,1,0,5,1,0,0,19.822157434402328,0.22326223722571736,97.0,1.0,13.0,31.0,36.0,12.0,7.0,25.2,15.7,199.8,0.7478803391457355,20.858249801113786,73.7,9.0,0.9983750912186796,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5321292134104488,-1.513272604048253,0.27264361769899786,-1.6524836372851807e-15,1.1537648655557416e-15,1.031621096193098
2294,6,3,1,1,0,12,1,1,1,19.822157434402328,0.22326223722571736,96.6156920799408,2.101332593003886,8.095079695079695,24.658073458073453,31.062785862785862,21.98655578655579,14.193485793485793,22.15690195493202,26.78999412283273,186.71451071897386,0.7478803391457355,20.858249801113786,62.97827910339826,12.543167028199566,0.9983750912186796,18.93018946781831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1803613107470157e-14,-7.756504424596392e-15,1.0067102401438132e-14,-1.6524836372851807e-15,1.1537648655557416e-15,-1.2989711985130185e-14
2295,13,4,1,1,0,17,1,1,1,24.0,0.0,97.0,0.0,13.0,35.0,31.0,13.0,8.0,24.8,31.5,180.3,0.92,33.2,70.6,9.0,0.26,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4621834928940964,0.64269852444275,-0.1336499821008364,0.2846524396030701,0.8016113341139376,0.7333457140002759
2296,6,5,1,1,0,16,1,0,0,19.0,0.0,99.0,0.0,8.0,30.0,32.0,17.0,14.0,16.4,34.7,216.4,0.99,17.5,69.2,6.0,0.9983750912186796,12.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.006676637949312,1.0793509048966243,0.6185140667593695,0.40041882371816706,-0.2181223132843517,0.5986407026873897
2297,11,3,1,1,0,12,1,1,0,16.0,0.0,98.0,3.0,9.0,31.0,31.0,20.0,10.0,23.5,22.8,172.1,2.08,26.1,63.5,13.0,0.9983750912186796,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23485990121594977,-0.5444501349162197,-0.30450164970897214,2.203066804938964,0.34045790121407427,0.050198870913492205
2298,5,3,1,1,0,21,1,1,0,24.0,0.0,97.0,1.0,11.0,27.0,33.0,18.0,10.0,18.5,25.6,210.2,0.96,30.3,57.4,11.0,0.94,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6394616052384597,-0.16237930201907994,0.4893335375922423,0.35080465909741115,0.6132528896900497,-0.5367301069498014
2299,15,4,1,1,0,20,1,1,0,7.0,0.0,99.0,1.0,9.0,30.0,39.0,13.0,8.0,9.9,35.4,207.8,0.18,28.3,68.4,17.0,0.34,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.143294596340044,1.1748686131209087,0.4393281714630324,-0.9391636210422417,0.48335051422529945,0.5216664105085974
2300,6,3,1,1,0,20,1,1,1,24.0,0.0,93.0,4.0,10.0,24.0,30.0,24.0,13.0,29.8,23.4,196.2,0.35,42.5,71.2,11.0,0.85,19.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3365049993485059,-0.4625778135811187,0.19763556850518182,-0.6580166881912917,1.4056573800250258,0.7910764331343711
2301,6,4,1,1,0,21,1,0,0,14.0,2.0,99.0,1.0,8.0,23.0,27.0,27.0,15.0,19.6,26.8,162.2,0.33,34.4,61.6,10.0,0.54,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4471108738184894,0.0013653406511227118,-0.510773784991965,-0.6910927979384621,0.8795527593927874,-0.13261507301114006
2302,15,5,1,1,1,24,1,0,0,8.0,4.0,96.0,5.0,7.0,21.0,34.0,18.0,20.0,27.6,33.3,192.9,1.7,6.9,86.5,6.0,1.05,25.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9518035365085659,0.8883154884480537,0.1288781900775179,1.5746207197427227,-0.9066049032475277,2.2632097710537793
2303,4,4,1,1,1,25,1,0,0,10.0,0.0,98.0,0.0,10.0,28.0,36.0,17.0,8.0,17.6,20.7,201.3,0.3,14.4,71.2,18.0,0.9983750912186796,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7968394764002532,-0.8310032595890747,0.3038969715297543,-0.7407069625592181,-0.4194709952547145,0.7910764331343711
2304,9,3,1,1,0,17,1,1,1,6.0,0.0,95.0,3.0,5.0,21.0,28.0,27.0,19.0,22.8,29.4,174.8,0.0,14.8,61.6,19.0,0.55,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11245489031233255,0.356145399769895,-0.24824561281361016,-1.2368486087667767,-0.3934905201617644,-0.13261507301114006
2305,15,4,1,1,0,9,1,1,0,33.0,0.0,100.0,2.0,7.0,28.0,33.0,20.0,12.0,21.0,12.9,83.5,0.0,23.4,67.2,19.0,0.9983750912186796,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202300852011255,-1.8953434369453925,-2.1505330826456546,-1.2368486087667767,0.16508969433666132,0.4062049722404082
2306,6,3,0,0,0,1,0,1,1,19.822157434402328,0.22326223722571736,96.6156920799408,11.0,13.0,17.0,28.0,28.0,15.0,22.15690195493202,26.78999412283273,219.0,0.7478803391457355,20.858249801113786,62.97827910339826,12.543167028199566,0.9983750912186796,52.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1803613107470157e-14,-7.756504424596392e-15,0.6726865467326806,-1.6524836372851807e-15,1.1537648655557416e-15,-1.2989711985130185e-14
2307,6,1,1,1,0,11,1,1,0,19.822157434402328,0.22326223722571736,92.0,8.0,8.0,31.0,36.0,13.0,13.0,21.8,29.5,267.8,0.0,0.0,44.3,16.0,0.9983750912186796,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.06240941097854935,0.3697907866590788,1.6894623246932916,-1.2368486087667767,-1.3547680986009158,-1.7971841413775302
2308,1,4,1,1,0,13,1,1,1,12.0,0.0,100.0,0.0,8.0,27.0,35.0,18.0,12.0,19.3,32.8,180.9,0.41,48.5,64.8,13.0,0.9983750912186796,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4995701642057541,0.820088554002136,-0.12114864056853392,-0.5587883589497799,1.7953645064192765,0.1752820957040299
2309,6,3,1,1,0,24,1,1,0,19.0,0.0,97.0,3.0,11.0,22.0,37.0,19.0,10.0,28.9,28.0,190.2,0.82,33.3,55.4,10.0,1.81,26.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1791271281867117,0.16510998332132537,0.0726221531821559,0.11927189086721704,0.8081064528871748,-0.7291658373967829
2310,9,2,1,1,0,17,1,1,1,52.0,0.0,88.0,5.0,8.0,25.0,29.0,24.0,14.0,17.0,45.4,396.5,0.49,13.2,54.6,21.0,0.74,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9017580571747826,2.539407302039265,4.371000083372198,-0.4264839199610975,-0.49741242053356466,-0.8061401295755752
2311,6,3,1,1,0,11,1,1,1,20.0,0.0,95.0,3.0,8.0,24.0,25.0,26.0,17.0,22.5,18.9,168.8,0.55,20.7,62.4,18.0,1.07,8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05999559992506786,-1.076620223594379,-0.3732590281366361,-0.3272555907195857,-0.010278512540751416,-0.05564078083234774
2312,13,2,1,1,0,10,1,0,0,12.0,0.0,86.0,2.0,5.0,21.0,30.0,26.0,18.0,28.4,23.7,245.3,0.81,52.4,42.6,17.0,0.9983750912186796,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0916949775412708,-0.4216416529135679,1.2206620172319445,0.10273383599363191,2.048674138575539,-1.960754512257464
2313,13,5,1,1,0,16,1,0,0,23.0,0.0,98.0,1.0,3.0,18.0,48.0,14.0,16.0,16.7,27.4,76.7,1.16,17.6,76.8,4.0,0.9983750912186796,3.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9542173475620473,0.08323766198622379,-2.292214953345084,0.6815657565691169,-0.2116271945111141,1.3298964783859186
2314,1,4,1,0,0,24,1,1,0,7.0,0.0,94.0,1.0,12.0,25.0,32.0,20.0,10.0,16.5,25.2,186.3,0.19,13.0,62.8,17.0,0.9983750912186796,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9891902078202236,-0.21696084957581446,-0.008636566777810472,-0.9226255661686563,-0.5104026580800396,-0.017153634742951587
2315,5,1,0,1,0,35,1,1,0,44.0,0.0,90.0,4.0,10.0,29.0,30.0,16.0,15.0,16.6,21.6,139.6,0.7478803391457355,26.6,28.3,43.0,0.0,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9717037776911351,-0.7081947775864225,-0.9816576493753626,-1.6524836372851807e-15,0.3729334950802618,-3.336669984953382
2316,11,3,0,1,0,13,1,0,0,19.822157434402328,0.22326223722571736,96.6156920799408,2.101332593003886,27.0,33.0,31.0,8.0,0.0,22.15690195493202,26.78999412283273,186.71451071897386,0.7478803391457355,20.858249801113786,40.5,15.0,0.9983750912186796,18.93018946781831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1803613107470157e-14,-7.756504424596392e-15,1.0067102401438132e-14,-1.6524836372851807e-15,1.1537648655557416e-15,-2.162812029226795
2317,6,4,1,1,0,20,1,1,0,15.0,0.0,98.0,2.0,9.0,28.0,34.0,15.0,15.0,22.2,24.3,151.1,0.62,15.9,60.2,9.0,0.15,10.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007536309537803164,-0.33976933157846634,-0.7420486033395629,-0.21148920660448872,-0.3220442136561518,-0.26732008432402693
2318,12,5,1,1,0,8,1,0,0,10.0,0.0,100.0,3.0,6.0,26.0,36.0,23.0,9.0,14.8,32.9,150.5,0.0,0.0,75.5,2.0,0.9983750912186796,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2864595200147226,0.8337339408913197,-0.7545499448718653,-1.2368486087667767,-1.3547680986009158,1.204813253595381
2319,2,3,1,1,0,15,1,1,1,15.0,0.0,100.0,4.0,6.0,25.0,31.0,23.0,15.0,11.8,36.9,180.5,0.18,32.8,63.1,20.0,0.9983750912186796,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8110524238873684,1.3795494164586621,-0.12948286825673577,-0.9391636210422417,0.7756308590209872,0.011711724824096046
